SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,max_posterior,entropy_raw,entropy_norm
98385.0,0.8665806270765394,0.00024043614707713843,5.015294828761634e-09,0.013259990609486965,0.11991894115160125,0.0,0.8665806270765394,0.43776190002688886,0.2443195683042714
98390.0,0.005101116762923444,0.0008538602101163695,0.839574970869109,0.15443502057298847,3.50315848627297e-05,0.0,0.839574970869109,0.4686072350873481,0.2615346775810475
98391.0,0.5437723595024804,0.010513000768392691,0.33022782933450073,0.11516240903826587,0.0003244013563620041,0.0,0.5437723595024804,0.9965705356904522,0.5561966060767104
98392.0,0.15159127642164238,0.0012094588425550132,0.8358925417634103,0.010292084865108695,0.001014638107283454,0.0,0.8358925417634103,0.4980445071931229,0.277963931959961
98393.0,0.00535088351751646,0.2174334290336304,0.0034956186535297514,0.7734723609887486,0.0002477078065734722,0.0,0.7734723609887486,0.5802683883747768,0.32385395380372917
98394.0,0.00017048617310678457,9.413234508345111e-05,0.9997339846508401,1.3864423115070403e-06,1.038865882387992e-08,0.0,0.9997339846508401,0.0026368393473124425,0.0014716480602435292
98399.0,0.9891159420094662,1.250054251908462e-05,3.2397959161485668e-09,0.0019702811214946485,0.008901273086724743,0.0,0.9891159420094662,0.06526772731718262,0.03642661218656875
98401.0,0.01785189076698067,0.004721308115983678,0.9734570138670388,0.003964809867340594,4.977382657015103e-06,0.0,0.9734570138670388,0.1453260720775024,0.08110802514140658
98403.0,0.14025367637793942,0.0017920706837116368,0.3333558487062339,0.5237883074950991,0.0008100967370157404,0.0,0.5237883074950991,0.9975242301389872,0.5567288730829207
98412.0,0.9215399764491816,0.07633843988986076,1.728040989073157e-05,9.925915163001813e-06,0.002094377335902628,0.0,0.9215399764491816,0.2849078738466849,0.15901011198195703
98413.0,1.5168807794638133e-08,0.9687019522342462,3.7132259096526334e-30,3.8327152363635474e-10,0.03129803221367235,0.0,0.9687019522342462,0.13922599884392803,0.07770350944700789
98416.0,0.0002555641806876702,1.9007313462974151e-06,0.9991172231692381,0.000625061315083505,2.5060364401374297e-07,0.0,0.9991172231692381,0.007636761664398036,0.004262157837339734
98417.0,0.6653351259378781,0.33465038981701195,2.923351700170137e-07,1.3299951864596576e-05,8.919580756274739e-07,0.0,0.6653351259378781,0.6375979161640071,0.3558501724780636
98420.0,0.006932351989859737,0.0010775153732997971,0.9919881138412863,2.012601208885496e-06,6.194344030466284e-09,0.0,0.9919881138412863,0.049833564060164606,0.027812641660900188
98421.0,3.656251255446602e-12,5.892517396971872e-06,4.452856632066378e-24,0.6803874799245825,0.3196066275543636,0.0,0.6803874799245825,0.626647169024827,0.3497384441310115
98422.0,0.043800734610363386,0.0005810372318591784,0.9551326968194831,0.0004853966310378404,1.34707258398092e-07,0.0,0.9551326968194831,0.18889375162482427,0.10542361007094636
98423.0,0.9082466466589686,0.05913636186830697,0.0003152112926477842,0.03221293409804857,8.884608202983588e-05,0.0,0.9082466466589686,0.36867531829480094,0.20576161288749187
98424.0,3.5399645810566277e-06,0.999756050013605,0.00023927983535220048,1.7412065602217225e-07,9.560658069011028e-07,0.0,0.999756050013605,0.0022993989350571674,0.0012833189803360264
98426.0,0.9983877284502736,0.0001714689141082151,1.294500360147658e-11,9.90190292985753e-07,0.0014398124323818987,0.0,0.9983877284502736,0.012532528578986672,0.006994537377489664
98428.0,0.00028712207929156215,3.7611079695841976e-05,0.9828792009740225,0.016603321117786583,0.00019274474920319597,0.0,0.9828792009740225,0.08938994670755343,0.04988947916433525
98431.0,0.8403761369744835,0.01652350090320309,1.9859201360043335e-06,0.09710745880389669,0.04599091739828012,0.0,0.8403761369744835,0.5820365728779163,0.3248407963646346
98433.0,0.9921221348960177,2.2134430453106074e-06,2.778401053088483e-14,3.1492308737573554e-06,0.007872502430037008,0.0,0.9921221348960177,0.046052857423438606,0.025702589111070578
98435.0,0.0012103841154594286,0.0001625733838640186,0.9936361883439095,0.0049894471676134155,1.4069891546650637e-06,0.0,0.9936361883439095,0.04235697501919949,0.023639877866780956
98436.0,0.4708402837986585,0.4015153001683363,0.042689269208175874,0.08212516419988232,0.002829982624947122,0.0,0.4708402837986585,1.0775519555660142,0.60139319706247
98437.0,0.029842849003820365,0.00030898506879186794,0.9501749289622291,0.01966587422321479,7.36274194393065e-06,0.0,0.9501749289622291,0.23321405067556208,0.13015923994309228
98441.0,3.219321825062123e-08,2.9746562339199572e-05,1.8967940456701873e-12,0.9584066869048791,0.041563534337667275,0.0,0.9584066869048791,0.17322081457820468,0.09667637735595924
98442.0,0.07080449014498097,0.022679535320940147,0.0033761720723292756,0.08706468894605741,0.8160751135156908,0.0,0.8160751135156908,0.6709639447653256,0.37447210760627236
98443.0,0.0001607618979958929,1.8786576062310845e-05,0.988021144905729,0.011793793218681275,5.513401529974154e-06,0.0,0.988021144905729,0.06594895732504853,0.0368068138930843
98444.0,2.6730966131742085e-07,0.009535506408218741,2.8870092338643023e-12,0.7794112626001128,0.21105296367911885,0.0,0.7794112626001128,0.5669360407769252,0.3164130289324932
98445.0,0.0017421478337748472,2.7823788140315995e-05,0.9850666496767291,0.013147773514311296,1.5605187043255135e-05,0.0,0.9850666496767291,0.08330271675939503,0.046492131444007045
98447.0,7.87210217608767e-10,1.978399417278824e-05,4.586527933612043e-06,0.9997807350470477,0.00019489364363565564,0.0,0.9997807350470477,0.002154897479629029,0.0012026711825094609
98452.0,1.165922449842972e-30,1.1888196504961278e-23,2.3198599879908773e-197,3.3095410653636344e-88,1.0,0.0,1.0,1.778009078878283e-13,9.923257610265645e-14
98454.0,0.04368787084858251,0.37134362837882506,0.3447187747524293,0.239110915767027,0.0011388102531346412,0.0,0.37134362837882506,1.2216158379728357,0.6817967807359463
