SEQN,K2_cluster,K3_cluster,K4_cluster,K5_cluster,K6_cluster,K7_cluster,K8_cluster,K9_cluster,K10_cluster
99444.0,0,1,2,0,0,0,5,6,9
99446.0,1,0,0,2,2,5,3,3,4
99448.0,1,2,1,4,4,2,4,5,8
99449.0,0,2,2,3,1,6,1,4,2
99456.0,0,2,2,3,1,6,1,4,2
99463.0,1,0,0,2,2,5,0,7,0
99466.0,0,0,3,1,5,4,2,1,6
99484.0,0,1,3,1,3,4,2,1,6
99488.0,1,2,1,4,4,2,4,5,1
99494.0,1,0,3,2,5,5,0,7,0
99531.0,1,0,3,1,5,3,6,2,3
99541.0,0,1,2,3,1,6,4,0,8
99563.0,0,1,2,3,1,2,4,0,8
99573.0,1,2,1,4,4,1,7,5,1
99584.0,0,2,1,3,1,6,1,4,2
99593.0,1,2,1,4,4,1,7,5,1
99599.0,1,0,3,1,5,4,0,7,0
99613.0,1,2,1,4,4,2,7,5,1
99631.0,1,2,1,4,4,1,7,5,1
99655.0,1,2,1,4,4,1,7,0,7
99659.0,1,0,0,2,2,5,0,7,0
99665.0,0,0,3,1,5,4,0,7,0
99676.0,1,0,0,2,2,5,0,7,0
99686.0,1,2,2,0,0,0,5,6,9
99710.0,1,0,0,2,2,5,0,7,0
99711.0,0,1,2,0,0,0,5,6,9
99720.0,0,1,2,0,0,0,5,6,9
99724.0,0,2,1,3,1,2,4,4,2
99744.0,1,0,0,2,2,5,3,3,4
99745.0,0,2,2,3,1,6,1,4,2
99759.0,0,1,2,3,3,6,1,8,5
99763.0,1,0,0,2,5,3,6,2,3
99765.0,1,0,0,2,5,3,0,2,7
99766.0,0,1,2,0,0,0,5,6,9
99782.0,1,0,0,2,5,3,6,2,3
99783.0,0,1,2,0,0,0,5,6,9
99790.0,1,2,1,4,4,1,7,5,1
99807.0,1,2,1,4,4,1,7,4,1
99811.0,0,0,3,1,5,4,2,1,6
99819.0,0,2,1,4,4,2,4,5,8
99839.0,0,1,1,3,1,2,4,0,7
99842.0,0,1,2,3,3,4,2,8,5
99857.0,0,1,2,0,0,0,5,6,9
99883.0,0,2,1,3,1,6,1,4,2
99901.0,0,1,3,1,3,4,2,1,6
99905.0,1,2,1,4,4,2,7,5,1
99909.0,1,2,1,4,4,2,4,5,8
99924.0,1,0,0,2,2,5,3,3,4
99927.0,0,1,3,1,3,4,2,1,5
99928.0,0,1,2,3,1,6,1,4,2
99935.0,1,0,0,2,5,3,6,7,3
99937.0,1,0,0,2,2,5,0,7,0
99942.0,1,0,0,2,5,3,6,2,3
99959.0,0,1,2,3,1,6,1,0,5
99961.0,1,2,0,4,4,3,3,3,7
99984.0,0,1,3,1,5,3,6,2,7
99985.0,1,0,0,2,2,5,0,7,0
99989.0,1,0,3,2,5,5,0,7,0
100001.0,0,2,2,3,1,6,1,0,2
100008.0,0,0,3,1,5,3,6,2,3
100013.0,1,0,3,1,5,3,6,2,3
100015.0,1,2,1,4,4,2,4,5,8
100025.0,0,1,3,1,3,4,2,8,5
100026.0,0,1,2,3,1,6,1,4,2
100029.0,1,0,0,2,2,5,3,3,4
100032.0,1,0,0,2,2,5,3,3,4
100039.0,1,2,1,4,4,1,7,3,1
100044.0,1,2,1,4,4,1,7,5,1
100047.0,0,2,1,3,1,2,4,0,7
100061.0,1,0,0,2,2,5,3,7,4
100068.0,1,0,0,2,2,5,0,7,0
100095.0,0,0,3,1,5,4,2,1,6
100099.0,0,2,2,3,1,6,1,0,2
100102.0,0,1,2,3,1,6,1,4,2
100110.0,1,2,1,4,4,1,7,5,1
100111.0,1,2,1,4,4,1,7,5,1
100112.0,1,0,0,2,2,5,0,7,0
100115.0,1,0,0,2,5,3,3,4,4
100119.0,0,1,3,1,3,4,2,1,6
100165.0,0,2,1,3,1,3,4,0,7
100171.0,0,1,3,1,3,4,6,8,5
100175.0,1,2,1,4,4,2,7,5,1
100181.0,0,1,3,1,3,4,2,1,6
100190.0,0,1,3,1,5,4,2,1,6
100192.0,0,1,2,3,1,2,4,0,8
100200.0,0,1,3,1,3,4,2,1,6
100202.0,1,0,3,2,5,5,0,7,0
100221.0,1,0,0,2,2,5,0,7,0
100248.0,1,2,1,4,4,1,7,5,1
100265.0,1,0,0,2,2,5,3,3,4
100286.0,0,1,3,1,5,3,6,2,3
100295.0,1,2,1,4,4,2,4,5,1
100319.0,0,1,3,0,0,0,5,6,9
100324.0,1,0,0,2,5,3,6,2,3
100326.0,0,0,3,1,5,4,2,1,6
100338.0,0,2,1,3,1,2,4,0,8
100348.0,1,0,3,1,5,4,0,1,0
100377.0,1,2,1,3,1,6,1,4,2
100382.0,0,1,2,0,0,0,5,6,9
100389.0,0,1,2,3,1,6,4,0,7
100407.0,1,2,1,4,4,2,4,5,8
100447.0,0,2,1,4,4,2,4,0,8
100451.0,1,0,0,2,2,5,0,7,0
100463.0,1,2,0,4,4,5,7,5,1
100464.0,0,2,1,4,4,2,4,0,8
100483.0,0,1,3,1,5,3,6,2,3
100500.0,0,0,3,1,5,4,2,1,6
100514.0,0,1,2,3,1,6,1,4,2
100521.0,0,2,1,4,4,2,4,5,8
100526.0,1,0,0,2,5,3,6,2,3
100532.0,0,1,3,1,3,4,2,1,6
100557.0,1,2,1,4,4,2,7,5,1
100568.0,0,1,2,0,0,0,5,6,9
100571.0,1,2,1,4,4,1,7,5,1
100623.0,1,0,0,2,2,5,0,7,0
100627.0,1,0,0,2,2,5,0,7,0
100641.0,1,0,0,2,2,5,3,3,4
100644.0,1,0,0,2,2,5,3,7,4
100647.0,1,2,1,4,4,1,7,4,2
100670.0,0,2,2,3,1,6,1,0,7
100677.0,1,0,0,2,2,3,3,2,7
100689.0,0,1,2,3,1,6,1,0,8
100698.0,1,0,0,2,2,5,3,3,4
100705.0,0,1,3,1,5,3,6,2,3
100713.0,1,0,0,2,2,5,3,3,4
100714.0,1,0,0,2,5,5,0,7,0
100715.0,0,0,3,1,5,3,6,2,3
100720.0,1,2,1,4,4,1,7,5,1
100727.0,1,0,3,1,5,2,0,7,0
100780.0,1,0,0,2,5,3,6,2,3
100801.0,0,1,3,3,3,2,4,0,8
100860.0,0,1,3,1,3,4,2,1,6
100866.0,0,1,1,3,1,2,4,0,8
100874.0,1,2,1,4,4,2,4,5,1
100881.0,1,2,1,4,4,1,7,5,1
100892.0,1,2,1,4,4,1,7,5,1
100895.0,1,0,0,2,5,3,6,2,3
100896.0,0,1,3,1,3,4,2,1,6
100898.0,1,0,3,1,5,3,6,2,3
100911.0,0,2,1,3,1,2,4,0,8
100928.0,1,2,0,4,4,1,7,3,4
100929.0,0,1,3,1,5,4,2,1,6
100934.0,0,0,3,1,5,4,2,1,6
100935.0,1,2,1,4,4,2,7,5,1
100952.0,1,2,1,4,4,1,7,5,1
100965.0,1,0,0,2,2,5,3,3,4
100966.0,1,0,0,2,2,5,3,7,4
100973.0,0,1,3,3,3,2,4,0,8
100986.0,1,0,0,2,5,3,6,2,3
101011.0,0,2,1,3,1,2,7,4,2
101014.0,1,0,0,2,2,5,3,7,4
101023.0,1,2,1,4,4,2,4,5,8
101024.0,1,2,1,4,4,2,4,0,8
101028.0,1,0,0,2,5,3,6,2,3
101034.0,1,0,3,1,5,4,0,7,0
101037.0,0,1,3,1,3,4,2,1,6
101064.0,0,2,2,3,1,6,1,4,2
101069.0,0,2,1,3,1,2,4,0,8
101070.0,1,0,3,1,5,4,0,7,0
101076.0,1,0,0,2,2,5,3,3,4
101079.0,1,0,0,2,2,3,3,3,4
101096.0,1,0,3,1,5,3,6,2,3
101097.0,0,1,3,1,5,4,6,2,3
101106.0,0,1,3,1,5,3,6,2,3
101107.0,1,0,0,2,5,5,0,7,0
101108.0,1,0,0,2,2,5,0,7,0
101115.0,0,0,3,1,5,4,2,1,6
101123.0,1,0,0,2,2,5,0,7,0
101132.0,1,2,1,4,4,1,7,5,1
101138.0,0,1,3,1,3,4,2,1,6
101160.0,1,0,0,2,5,3,6,2,3
101166.0,1,0,0,2,2,5,3,7,0
101169.0,1,0,0,2,5,3,6,2,3
101174.0,1,2,1,4,4,2,7,5,1
101175.0,0,2,2,3,1,6,1,0,7
101181.0,1,0,0,2,5,5,0,7,0
101182.0,0,2,1,3,1,2,4,4,8
101186.0,1,2,1,4,4,1,7,5,1
101191.0,1,0,3,1,5,5,0,7,0
101206.0,1,2,1,3,1,2,4,0,8
101216.0,0,1,3,1,3,4,2,1,6
101226.0,0,1,2,3,1,6,1,4,2
101229.0,1,0,3,1,5,3,6,2,3
101230.0,1,0,3,1,5,3,0,7,0
101238.0,1,2,1,4,4,1,7,3,4
101246.0,0,1,2,0,0,0,5,6,9
101252.0,0,0,3,1,5,4,2,1,6
101254.0,1,0,0,2,2,5,3,7,0
101256.0,0,1,3,1,3,4,2,1,6
101262.0,0,1,2,3,1,6,1,0,2
101307.0,0,1,2,1,3,6,2,1,7
101308.0,1,0,0,2,2,5,0,7,0
101322.0,0,1,2,0,0,0,1,6,9
101330.0,1,0,0,2,2,5,3,7,4
101355.0,0,2,2,3,1,6,1,4,2
101356.0,1,0,0,2,2,5,3,3,4
101359.0,0,0,3,1,5,4,0,7,0
101366.0,1,0,0,2,5,3,6,2,7
101370.0,1,0,0,2,2,5,3,7,0
101372.0,1,0,0,2,2,5,0,7,0
101379.0,1,2,1,4,4,2,7,5,1
101399.0,1,2,1,4,4,2,7,5,1
101400.0,0,2,1,3,1,2,4,0,8
101411.0,0,1,2,3,1,2,4,0,8
101412.0,1,0,0,2,2,5,3,3,4
101416.0,1,2,1,4,4,2,4,5,1
101427.0,1,0,0,2,2,3,3,3,4
101439.0,0,2,1,4,4,1,7,5,1
101446.0,1,0,0,2,2,5,3,3,4
101448.0,1,2,1,4,4,2,4,5,8
101449.0,0,1,3,1,3,4,2,1,6
101462.0,0,1,3,1,3,4,2,1,6
101464.0,1,0,0,2,2,5,3,3,0
101472.0,1,0,0,2,5,3,6,2,3
101484.0,0,1,2,3,1,2,4,0,8
101516.0,1,0,0,2,2,1,3,3,4
101537.0,0,1,2,3,1,6,1,0,8
101547.0,0,1,3,1,3,4,2,1,6
101550.0,0,2,1,3,1,2,4,0,8
101558.0,1,2,1,4,4,1,7,4,1
101559.0,0,1,2,3,1,6,1,4,2
101588.0,1,0,0,2,2,5,3,3,4
101590.0,0,2,1,3,1,6,1,4,2
101599.0,0,1,2,3,1,6,4,0,8
101606.0,1,2,1,4,4,2,4,5,1
101609.0,1,2,1,4,4,1,7,5,1
101613.0,0,1,2,0,0,0,5,6,9
101626.0,1,0,0,2,2,5,3,3,4
101647.0,1,0,0,2,5,3,6,2,3
101659.0,1,0,0,2,2,5,0,7,0
101662.0,0,2,1,3,1,2,4,0,8
101664.0,1,0,3,1,5,4,0,7,0
101668.0,1,2,1,4,4,2,4,5,8
101677.0,0,1,3,1,5,3,6,2,3
101681.0,1,0,0,2,5,5,0,7,0
101693.0,0,1,2,1,1,6,6,2,3
101711.0,0,1,2,3,1,6,1,4,2
101716.0,0,1,3,1,3,4,2,1,6
101718.0,0,0,3,1,5,4,2,1,6
101725.0,1,0,0,2,2,5,3,7,0
101731.0,1,2,1,4,4,1,7,5,1
101733.0,1,2,0,4,2,1,3,3,4
101740.0,1,0,0,2,2,5,3,3,4
101742.0,0,1,2,3,1,6,1,4,2
101758.0,1,2,1,4,4,1,7,5,1
101763.0,1,0,0,2,5,3,6,2,3
101768.0,1,2,1,4,4,1,7,5,1
101775.0,1,2,1,4,4,1,7,3,1
101793.0,1,2,1,3,1,2,4,0,8
101799.0,1,0,0,2,2,5,3,3,4
101802.0,1,0,0,2,2,5,3,7,0
101821.0,1,0,0,2,2,5,3,7,4
101822.0,0,1,2,3,1,2,4,0,8
101828.0,1,0,0,2,5,5,0,7,3
101830.0,0,1,3,1,5,4,2,1,6
101845.0,0,1,3,1,5,3,6,2,3
101848.0,1,0,0,2,2,5,0,7,0
101851.0,0,1,2,3,1,6,1,0,8
101861.0,1,0,0,2,2,5,0,7,0
101865.0,1,2,1,3,1,6,7,0,7
101866.0,0,2,2,3,1,6,1,0,2
101880.0,0,1,2,3,1,6,1,4,2
101893.0,0,1,2,3,1,6,1,4,2
101896.0,0,1,3,1,5,4,2,1,6
101903.0,0,0,3,1,5,3,6,2,3
101912.0,1,0,0,2,2,5,3,7,4
101920.0,0,1,2,3,1,6,1,4,2
101922.0,1,2,1,4,4,2,4,5,1
101950.0,0,1,3,1,3,2,4,1,8
101957.0,1,0,0,2,2,5,0,7,0
102008.0,1,0,0,2,2,5,3,3,4
102015.0,1,0,0,2,2,5,0,7,0
102024.0,0,1,2,3,1,6,1,4,2
102030.0,0,1,3,1,3,4,2,1,6
102035.0,1,0,0,2,5,3,6,2,3
102037.0,1,0,0,2,2,5,0,7,0
102064.0,1,0,0,2,5,5,0,7,0
102072.0,0,1,3,1,5,3,6,2,3
102073.0,0,2,1,3,1,2,4,0,8
102074.0,1,0,0,2,5,3,6,2,3
102081.0,0,1,3,1,5,4,2,1,6
102093.0,1,0,0,2,5,5,6,2,3
102099.0,0,1,3,1,3,4,2,1,6
102103.0,1,2,1,4,4,1,7,5,1
102111.0,1,2,1,4,4,2,7,5,1
102121.0,1,0,0,2,5,3,6,2,3
102130.0,0,2,1,4,4,2,4,5,8
102135.0,1,2,1,4,4,1,7,5,1
102139.0,0,1,3,3,1,2,4,0,8
102191.0,0,1,2,3,3,2,4,0,8
102204.0,0,1,2,1,5,3,6,2,3
102217.0,1,2,1,4,4,2,4,5,8
102218.0,1,0,0,2,5,3,6,2,3
102221.0,1,2,1,4,4,1,7,5,1
102223.0,1,0,0,2,2,5,0,7,0
102226.0,1,2,1,4,4,1,7,5,1
102248.0,1,2,1,4,4,1,7,5,1
102250.0,1,2,1,4,4,1,7,5,1
102256.0,0,2,1,3,1,6,1,4,2
102258.0,1,0,0,2,2,5,3,3,4
102272.0,1,0,0,2,2,5,0,7,0
102281.0,0,1,2,3,1,6,1,4,2
102283.0,1,0,3,1,5,4,0,7,0
102285.0,1,2,1,4,4,1,7,3,1
102288.0,0,1,1,3,1,2,4,0,8
102336.0,1,2,1,4,4,1,7,4,2
102341.0,0,1,3,1,5,4,6,2,3
102350.0,1,2,1,4,4,2,4,5,8
102352.0,1,2,1,4,4,1,7,5,1
102359.0,1,0,0,2,2,5,3,3,4
102377.0,1,0,0,2,5,3,6,2,3
102383.0,1,0,0,2,2,5,0,7,0
102393.0,1,0,0,2,2,5,3,3,4
102396.0,0,1,2,3,3,6,2,8,5
102400.0,1,2,1,4,4,2,4,5,1
102415.0,0,1,3,0,0,0,5,6,9
102419.0,1,2,1,4,4,1,7,5,1
102424.0,1,2,1,3,1,3,4,0,7
102443.0,1,0,0,2,2,5,0,7,0
102454.0,1,0,0,2,2,5,0,7,0
102456.0,0,1,3,1,3,4,2,8,5
102457.0,1,0,0,2,5,3,6,2,3
102458.0,1,2,1,4,4,2,4,5,8
102461.0,1,0,0,2,2,5,0,7,0
102475.0,0,1,2,0,0,0,5,6,9
102492.0,1,2,1,4,4,2,7,5,1
102501.0,0,1,2,3,1,2,4,0,8
102506.0,1,0,0,2,5,5,0,7,0
102533.0,0,1,2,3,3,6,1,8,5
102553.0,1,2,1,4,4,1,7,5,1
102559.0,1,2,1,4,4,1,7,4,1
102568.0,1,2,1,4,4,1,7,3,1
102573.0,0,1,2,3,3,2,4,8,5
102581.0,1,2,1,4,4,1,7,5,1
102605.0,0,1,2,0,0,0,5,6,9
102616.0,1,0,0,2,2,5,3,7,4
102620.0,0,2,1,3,1,2,4,0,8
102621.0,1,0,0,2,2,5,0,7,0
102622.0,0,1,3,1,5,2,4,0,8
102626.0,1,2,1,4,4,2,7,5,1
102644.0,0,1,1,3,1,2,4,0,8
102669.0,1,2,1,4,4,1,7,5,1
102673.0,1,0,0,2,2,5,3,3,4
102674.0,0,2,1,4,4,2,4,5,8
102676.0,1,2,1,3,1,2,1,4,2
102685.0,0,1,2,3,1,2,4,0,8
102689.0,1,2,1,4,4,1,7,5,1
102706.0,1,2,1,3,1,6,1,4,2
102713.0,1,0,0,2,2,5,3,3,4
102718.0,1,2,1,4,4,1,7,4,2
102721.0,1,0,0,2,5,5,0,7,0
102724.0,0,1,2,3,1,6,1,4,2
102747.0,1,0,0,2,2,3,3,3,4
102761.0,1,2,1,4,4,1,7,5,1
102772.0,0,1,2,3,1,2,4,0,8
102775.0,0,1,2,0,0,0,5,6,9
102788.0,0,1,2,3,1,3,6,2,7
102790.0,0,2,1,3,1,2,4,0,8
102802.0,1,2,0,2,2,1,3,3,4
102834.0,0,1,2,3,3,6,4,0,7
102847.0,1,0,0,2,2,5,0,7,0
102858.0,0,1,2,0,3,0,5,8,5
102865.0,0,1,2,1,3,4,2,8,5
102880.0,1,0,0,2,5,3,6,2,3
102885.0,1,0,0,2,5,3,6,2,3
102889.0,0,2,1,3,1,2,4,0,8
102893.0,1,0,0,2,5,5,0,7,0
102895.0,0,1,2,3,3,2,4,0,8
102899.0,1,0,0,2,2,5,3,7,0
102908.0,0,1,2,0,0,0,5,6,9
102918.0,1,2,1,4,4,2,4,5,1
102923.0,0,1,3,1,3,4,2,1,6
102948.0,1,0,0,2,2,5,3,3,4
102954.0,1,0,0,2,2,5,0,7,0
